COREF	start_token	end_token	prop	cat	text	book	page
8	215	215	PROP	GPE	Lordsburg	uva.x000083545	136
0	217	217	PRON	PER	I	uva.x000083545	136
-1	219	220	NOM	PER	the roadmaster	uva.x000083545	136
0	222	222	PRON	PER	my	uva.x000083545	136
13	229	229	PROP	PER	Yuma	uva.x000083545	136
-1	1	1	PRON	PER	he	uc1.b4102033	173
-1	4	7	NOM	LOC	the ground far ashore	uc1.b4102033	173
-1	11	12	NOM	FAC	the bank	uc1.b4102033	173
-1	14	14	PRON	PER	he	uc1.b4102033	173
1	19	19	PROP	PER	Kwey	uc1.b4102033	173
2	21	21	PROP	PER	Furrynewer	uc1.b4102033	173
-1	26	26	PRON	PER	you	uc1.b4102033	173
0	31	31	PRON	PER	I	uc1.b4102033	173
0	22	22	PRON	PER	I	mdp.39076001498182	139
-1	27	31	NOM	PER	people who had come before	mdp.39076001498182	139
-1	35	40	NOM	LOC	the land - about ancestral roots	mdp.39076001498182	139
-1	43	52	NOM	PER	the white society that had superimposed itself onto North America	mdp.39076001498182	139
1	51	52	PROP	GPE	North America	mdp.39076001498182	139
0	60	60	PRON	PER	I	mdp.39076001498182	139
0	63	63	PRON	PER	my	mdp.39076001498182	139
0	71	71	PRON	PER	my	mdp.39076001498182	139
0	1	2	PROP	PER	the Friendlies	mdp.39015046352020	080
-1	4	5	NOM	PER	the sponsors	mdp.39015046352020	080
-1	7	8	NOM	PER	the Hostiles	mdp.39015046352020	080
-1	12	12	NOM	PER	spectators	mdp.39015046352020	080
1	18	19	PROP	PER	the Shungopovis	mdp.39015046352020	080
-1	0	0	PRON	PER	They	uva.x000083545	100
-1	13	14	NOM	PER	the foreman	uva.x000083545	100
-1	18	18	NOM	GPE	town	uva.x000083545	100
1	20	20	PROP	PER	Calixto	uva.x000083545	100
0	24	24	PRON	PER	my	uva.x000083545	100
-1	24	25	NOM	FAC	my room	uva.x000083545	100
-1	28	28	PRON	PER	they	uva.x000083545	100
0	32	32	PRON	PER	I	uva.x000083545	100
-1	35	35	PRON	PER	their	uva.x000083545	100
-1	35	36	NOM	FAC	their house	uva.x000083545	100
-1	39	41	NOM	PER	the little man	uva.x000083545	100
-1	43	45	NOM	PER	the big man	uva.x000083545	100
-1	53	55	NOM	PER	the big man	uva.x000083545	100
-1	59	61	NOM	PER	The big man	uva.x000083545	100
-1	65	66	NOM	FAC	the house	uva.x000083545	100
-1	74	74	PRON	PER	him	uva.x000083545	100
-1	78	80	NOM	PER	the tall fellow	uva.x000083545	100
-1	92	92	PRON	PER	he	uva.x000083545	100
2	98	98	PROP	PER	Shorty	uva.x000083545	100
-1	100	100	PRON	PER	he	uva.x000083545	100
-1	103	103	PRON	PER	his	uva.x000083545	100
-1	106	108	NOM	PER	The little man	uva.x000083545	100
-1	111	111	PRON	PER	him	uva.x000083545	100
-1	118	118	PRON	PER	his	uva.x000083545	100
-1	122	124	NOM	PER	the big man	uva.x000083545	100
-1	132	134	NOM	PER	The little man	uva.x000083545	100
3	139	139	PROP	PER	Pablo	uva.x000083545	100
-1	141	143	NOM	PER	The big man	uva.x000083545	100
4	145	145	PROP	PER	Santos	uva.x000083545	100
4	152	152	PROP	PER	Santos	uva.x000083545	100
-1	154	155	NOM	PER	a saint	uva.x000083545	100
-1	157	157	PRON	PER	We	uva.x000083545	100
-1	159	164	NOM	PER	a five - man section gang	uva.x000083545	100
0	0	1	PROP	PER	Mrs. Hopi	mdp.39015046352020	074
-1	4	4	PRON	PER	her	mdp.39015046352020	074
1	32	33	PROP	PER	Mrs. Navajo	mdp.39015046352020	074
-1	36	36	PRON	PER	she	mdp.39015046352020	074
0	42	43	PROP	PER	Mrs. Hopi	mdp.39015046352020	074
1	56	57	PROP	PER	Mrs. Navajo	mdp.39015046352020	074
-1	59	59	PRON	PER	her	mdp.39015046352020	074
0	62	63	PROP	PER	Mrs. Hopi	mdp.39015046352020	074
-1	68	68	PRON	PER	her	mdp.39015046352020	074
-1	68	69	NOM	FAC	her house	mdp.39015046352020	074
-1	81	90	NOM	PER	Some woman who happened to have a supply of piki	mdp.39015046352020	074
2	113	114	PROP	PER	Mr. Navajo	mdp.39015046352020	074
-1	116	116	PRON	PER	his	mdp.39015046352020	074
-1	128	128	PRON	PER	He	mdp.39015046352020	074
0	134	135	PROP	PER	Mrs. Hopi	mdp.39015046352020	074
-1	0	0	PRON	PER	We	uva.x000083545	138
-1	5	5	PRON	PER	we	uva.x000083545	138
-1	9	9	PRON	PER	we	uva.x000083545	138
-1	11	11	PRON	PER	our	uva.x000083545	138
0	15	15	PRON	PER	I	uva.x000083545	138
-1	18	18	PRON	PER	we	uva.x000083545	138
1	20	21	PROP	GPE	Los Angeles	uva.x000083545	138
-1	23	23	PRON	PER	we	uva.x000083545	138
-1	26	29	NOM	FAC	the Santa Fe Railroad	uva.x000083545	138
-1	34	35	NOM	GPE	the state	uva.x000083545	138
2	38	39	PROP	GPE	San Bernardino	uva.x000083545	138
-1	41	41	PRON	PER	we	uva.x000083545	138
3	44	45	PROP	GPE	Sierra Nevada	uva.x000083545	138
-1	52	52	PRON	PER	we	uva.x000083545	138
-1	62	62	PRON	PER	we	uva.x000083545	138
-1	64	67	NOM	FAC	the Arizona state line	uva.x000083545	138
-1	73	73	PRON	PER	we	uva.x000083545	138
4	76	76	PROP	GPE	Kingman	uva.x000083545	138
5	78	78	PROP	GPE	Flagstaff	uva.x000083545	138
6	81	81	PROP	GPE	Winslow	uva.x000083545	138
-1	83	83	PRON	PER	we	uva.x000083545	138
7	86	86	PROP	GPE	Gallup	uva.x000083545	138
8	88	89	PROP	GPE	New Mexico	uva.x000083545	138
9	95	95	PROP	GPE	Belen	uva.x000083545	138
10	97	99	PROP	FAC	the Río Grande	uva.x000083545	138
-1	102	102	PRON	PER	we	uva.x000083545	138
11	104	104	PROP	GPE	Amarillo	uva.x000083545	138
12	106	106	PROP	GPE	Texas	uva.x000083545	138
-1	108	110	NOM	PER	the troop coaches	uva.x000083545	138
-1	114	116	NOM	FAC	the Burlington Railroad	uva.x000083545	138
13	120	121	PROP	GPE	Wichita Falls	uva.x000083545	138
12	123	123	PROP	GPE	Texas	uva.x000083545	138
-1	125	125	PRON	PER	our	uva.x000083545	138
-1	125	126	NOM	VEH	our train	uva.x000083545	138
-1	132	134	NOM	VEH	A troop train	uva.x000083545	138
-1	135	135	PRON	PER	we	uva.x000083545	138
-1	145	145	PRON	PER	You	uva.x000083545	138
-1	0	2	NOM	PER	The Hopi men	mdp.39015046352020	073
-1	10	12	NOM	PER	the other tribes	mdp.39015046352020	073
-1	27	29	NOM	PER	the Navajo trader	mdp.39015046352020	073
-1	38	38	PRON	PER	He	mdp.39015046352020	073
-1	60	62	NOM	PER	the Navajo family	mdp.39015046352020	073
0	72	73	PROP	PER	the Navajo	mdp.39015046352020	073
-1	79	81	NOM	PER	the Hopi women	mdp.39015046352020	073
-1	92	92	PRON	PER	he	mdp.39015046352020	073
-1	104	104	PRON	PER	she	mdp.39015046352020	073
0	113	114	PROP	PER	the Navajo	mdp.39015046352020	073
1	116	117	PROP	PER	the Hopi	mdp.39015046352020	073
1	146	146	PROP	PER	Hopi	mdp.39015046352020	073
0	148	148	PROP	PER	Navajo	mdp.39015046352020	073
-1	2	2	PRON	PER	you	uc1.b4102033	142
-1	7	7	PRON	PER	his	uc1.b4102033	142
-1	11	11	PRON	PER	he	uc1.b4102033	142
-1	19	19	PRON	PER	his	uc1.b4102033	142
-1	28	28	PRON	PER	his	uc1.b4102033	142
0	30	30	PROP	PER	Jungie	uc1.b4102033	142
-1	32	32	PRON	PER	him	uc1.b4102033	142
1	36	36	PROP	PER	Tortoise	uc1.b4102033	142
-1	39	41	NOM	FAC	the sunken log	uc1.b4102033	142
-1	44	49	NOM	FAC	the house of the underwater Jungies	uc1.b4102033	142
-1	53	53	PRON	PER	him	uc1.b4102033	142
-1	60	60	PRON	PER	you	uc1.b4102033	142
-1	65	71	NOM	PER	the good chief of the underwater Jungies	uc1.b4102033	142
-1	74	74	PRON	PER	you	uc1.b4102033	142
-1	83	84	NOM	LOC	the water	uc1.b4102033	142
-1	88	90	NOM	LOC	a woodland Jungie	uc1.b4102033	142
-1	94	94	PRON	PER	him	uc1.b4102033	142
1	101	101	PROP	PER	Tortoise	uc1.b4102033	142
-1	110	111	NOM	LOC	the woods	uc1.b4102033	142
0	116	116	PROP	PER	Jungie	uc1.b4102033	142
-1	116	117	NOM	PER	Jungie people	uc1.b4102033	142
-1	122	125	NOM	PER	no one at all	uc1.b4102033	142
-1	128	128	PRON	PER	them	uc1.b4102033	142
0	0	0	PRON	PER	I	uva.x000083545	107
0	2	2	PRON	PER	my	uva.x000083545	107
-1	2	3	NOM	PER	my mother	uva.x000083545	107
-1	11	11	PRON	PER	We	uva.x000083545	107
-1	13	15	NOM	FAC	the Oracle road	uva.x000083545	107
1	20	23	PROP	LOC	the Cañada del Oro	uva.x000083545	107
-1	27	27	PRON	PER	we	uva.x000083545	107
2	30	31	PROP	FAC	Oracle Junction	uva.x000083545	107
3	35	36	PROP	FAC	Oracle Station	uva.x000083545	107
0	40	40	PRON	PER	I	uva.x000083545	107
-1	42	44	NOM	LOC	the mountain range	uva.x000083545	107
4	46	46	PROP	LOC	Hayden	uva.x000083545	107
-1	51	51	PRON	PER	we	uva.x000083545	107
5	57	57	PROP	GPE	Magma	uva.x000083545	107
6	61	63	PROP	LOC	the Gila River	uva.x000083545	107
7	65	65	PROP	GPE	Winkleman	uva.x000083545	107
4	69	69	PROP	PER	Hayden	uva.x000083545	107
0	71	71	PRON	PER	My	uva.x000083545	107
-1	71	72	NOM	PER	My sister	uva.x000083545	107
-1	79	81	NOM	FAC	the railroad track	uva.x000083545	107
11	83	84	PROP	PER	Manuel Suárez	uva.x000083545	107
12	87	87	PROP	PER	Humo	uva.x000083545	107
-1	87	100	NOM	FAC	Humo 's home on the south end of Miguel Street with our boyhood acquaintance	uva.x000083545	107
8	95	96	PROP	FAC	Miguel Street	uva.x000083545	107
-1	98	98	PRON	PER	our	uva.x000083545	107
-1	98	100	NOM	PER	our boyhood acquaintance	uva.x000083545	107
13	102	102	PROP	PER	Celedonio	uva.x000083545	107
9	104	105	PROP	LOC	the Sasco	uva.x000083545	107
-1	108	109	NOM	PER	This man	uva.x000083545	107
-1	111	115	NOM	PER	a Yaqui - minded person	uva.x000083545	107
3	3	3	PROP	PER	Christ	wu.89060396363	047
4	10	11	PROP	PER	Mary Robinson	wu.89060396363	047
1	17	17	PROP	GPE	Canada	wu.89060396363	047
-1	34	34	PRON	PER	he	wu.89060396363	047
0	36	36	PRON	PER	my	wu.89060396363	047
-1	36	41	NOM	PER	my great - great - grandfather	wu.89060396363	047
0	43	43	PRON	PER	I	wu.89060396363	047
-1	48	48	PRON	PER	his	wu.89060396363	047
5	62	62	PROP	PER	Anahareo	wu.89060396363	047
6	66	66	PROP	PER	Archie	wu.89060396363	047
0	68	68	PRON	PER	me	wu.89060396363	047
-1	70	70	PRON	PER	his	wu.89060396363	047
2	76	76	PROP	GPE	Naharrenou	wu.89060396363	047
-1	78	79	NOM	PER	This chief	wu.89060396363	047
-1	84	84	PRON	PER	his	wu.89060396363	047
-1	84	85	NOM	PER	his people	wu.89060396363	047
-1	87	87	PRON	PER	he	wu.89060396363	047
-1	93	94	NOM	PER	the invaders	wu.89060396363	047
-1	96	99	NOM	PER	a slave of him	wu.89060396363	047
-1	99	99	PRON	PER	him	wu.89060396363	047
-1	102	102	PRON	PER	they	wu.89060396363	047
-1	107	107	PRON	PER	they	wu.89060396363	047
-1	4	4	PRON	PER	I	uc1.b4102033	121
-1	11	11	PRON	PER	I	uc1.b4102033	121
0	16	16	PROP	PER	Bear	uc1.b4102033	121
-1	21	21	PRON	PER	me	uc1.b4102033	121
-1	23	23	PRON	PER	my	uc1.b4102033	121
1	29	30	PROP	PER	Gray One	uc1.b4102033	121
-1	33	33	PRON	PER	I	uc1.b4102033	121
-1	36	36	PRON	PER	my	uc1.b4102033	121
0	42	42	PROP	PER	Bear	uc1.b4102033	121
1	47	48	PROP	PER	Gray One	uc1.b4102033	121
-1	52	52	PRON	PER	his	uc1.b4102033	121
-1	56	58	NOM	PER	the poor fellow	uc1.b4102033	121
-1	3	4	NOM	PER	all Indians	uva.x000083545	164
-1	13	16	NOM	FAC	the high school auditorium	uva.x000083545	164
1	18	19	PROP	PER	Mrs. Painter	uva.x000083545	164
-1	21	21	PRON	PER	us	uva.x000083545	164
-1	24	24	PRON	PER	her	uva.x000083545	164
-1	26	26	PRON	PER	She	uva.x000083545	164
-1	29	29	PRON	PER	us	uva.x000083545	164
-1	31	31	PRON	PER	her	uva.x000083545	164
-1	31	32	NOM	FAC	her home	uva.x000083545	164
0	39	39	PRON	PER	me	uva.x000083545	164
0	43	43	PRON	PER	I	uva.x000083545	164
2	46	46	PROP	PER	Lynne	uva.x000083545	164
-1	49	49	PRON	PER	her	uva.x000083545	164
-1	49	50	NOM	FAC	her home	uva.x000083545	164
-1	52	52	PRON	PER	We	uva.x000083545	164
-1	60	60	PRON	PER	our	uva.x000083545	164
-1	0	0	PRON	PER	We	mdp.39076001498182	162
10	9	9	PROP	PER	Gram	mdp.39076001498182	162
-1	13	13	NOM	PER	pa	mdp.39076001498182	162
-1	15	18	NOM	PER	all Gram 's children	mdp.39076001498182	162
10	16	16	PROP	PER	Gram	mdp.39076001498182	162
11	21	21	PROP	PER	Mom	mdp.39076001498182	162
12	25	25	PROP	PER	Dad	mdp.39076001498182	162
11	32	32	PROP	PER	Mom	mdp.39076001498182	162
-1	32	34	NOM	PER	Mom 's husband	mdp.39076001498182	162
0	37	37	PRON	PER	my	mdp.39076001498182	162
-1	37	38	NOM	PER	my sisters	mdp.39076001498182	162
0	41	41	PRON	PER	me	mdp.39076001498182	162
0	45	45	PRON	PER	I	mdp.39076001498182	162
-1	57	58	NOM	FAC	the Center	mdp.39076001498182	162
1	66	74	PROP	FAC	the American Indian at the Newberry Library in Chicago	mdp.39076001498182	162
2	70	72	PROP	FAC	the Newberry Library	mdp.39076001498182	162
3	74	74	PROP	GPE	Chicago	mdp.39076001498182	162
0	76	76	PRON	PER	I	mdp.39076001498182	162
4	86	87	PROP	GPE	North America	mdp.39076001498182	162
-1	99	103	NOM	PER	the mixed - blood people	mdp.39076001498182	162
5	118	119	PROP	GPE	Fort Vancouver	mdp.39076001498182	162
6	128	129	PROP	LOC	the Hudson	mdp.39076001498182	162
7	128	132	PROP	FAC	the Hudson 's Bay Company	mdp.39076001498182	162
-1	143	145	NOM	GPE	the Northwest Territory	mdp.39076001498182	162
-1	147	147	PRON	FAC	It	mdp.39076001498182	162
-1	149	152	NOM	FAC	a thriving cultural center	mdp.39076001498182	162
-1	158	162	NOM	GPE	the Paris of the West	mdp.39076001498182	162
8	159	159	PROP	GPE	Paris	mdp.39076001498182	162
-1	161	162	NOM	LOC	the West	mdp.39076001498182	162
-1	167	171	NOM	FAC	a fully functioning military fort	mdp.39076001498182	162
-1	178	186	NOM	PER	the many Indian tribes that lived in the Territory	mdp.39076001498182	162
-1	185	186	NOM	GPE	the Territory	mdp.39076001498182	162
-1	190	198	NOM	PER	the business partners of the Hudson 's Bay Company	mdp.39076001498182	162
7	195	198	PROP	GPE	Hudson 's Bay Company	mdp.39076001498182	162
-1	26	29	NOM	PER	the Mountain 's people	uc1.32106006887498	102
0	31	33	PROP	LOC	Salt River Canyon	uc1.32106006887498	102
1	44	44	PROP	PER	Sam	uc1.32106006887498	102
0	47	49	PROP	LOC	Salt River Canyon	uc1.32106006887498	102
-1	51	51	PRON	PER	we	uc1.32106006887498	102
-1	55	56	NOM	LOC	the canyon	uc1.32106006887498	102
0	58	60	PROP	LOC	Salt River Canyon	uc1.32106006887498	102
-1	62	63	NOM	LOC	the mountains	uc1.32106006887498	102
-1	65	66	NOM	LOC	the canyons	uc1.32106006887498	102
-1	69	69	PRON	PER	us	uc1.32106006887498	102
-1	71	73	NOM	PER	Apache old woman	uc1.32106006887498	102
-1	78	78	PRON	PER	you	uc1.32106006887498	102
-1	82	83	NOM	PER	Apache woman	uc1.32106006887498	102
-1	88	88	PRON	PER	you	uc1.32106006887498	102
-1	92	95	NOM	PER	woma Apache young girl	uc1.32106006887498	102
-1	100	100	PRON	PER	you	uc1.32106006887498	102
0	2	4	PROP	PER	a Grizzly Bear	mdp.39076001498182	165
-1	7	7	PRON	PER	him	mdp.39076001498182	165
-1	13	13	PRON	PER	him	mdp.39076001498182	165
-1	14	14	PRON	PER	he	mdp.39076001498182	165
-1	19	22	NOM	PER	a great war chief	mdp.39076001498182	165
1	24	24	PROP	PER	Grizzly	mdp.39076001498182	165
-1	25	25	PRON	PER	himself	mdp.39076001498182	165
-1	27	35	NOM	PER	the fiercest , strongest , bravest one of all	mdp.39076001498182	165
-1	39	39	PRON	PER	his	mdp.39076001498182	165
-1	39	41	NOM	PER	his animal protector	mdp.39076001498182	165
-1	45	45	PRON	PER	him	mdp.39076001498182	165
-1	51	51	PRON	PER	him	mdp.39076001498182	165
2	56	56	PROP	PER	Gram	mdp.39076001498182	165
-1	56	58	NOM	PER	Gram 's grandfather	mdp.39076001498182	165
1	60	61	PROP	PER	Chief Grizzly	mdp.39076001498182	165
-1	62	65	NOM	PER	one fierce war chief	mdp.39076001498182	165
-1	67	76	NOM	PER	the most effective killer of Blood Indians that ever lived	mdp.39076001498182	165
3	72	73	PROP	PER	Blood Indians	mdp.39076001498182	165
1	82	83	PROP	PER	Chief Grizzly	mdp.39076001498182	165
-1	88	88	PRON	PER	his	mdp.39076001498182	165
0	5	5	PRON	PER	my	uva.x000083545	163
1	12	12	PROP	PER	Max	uva.x000083545	163
-1	12	14	NOM	FAC	Max 's yard	uva.x000083545	163
0	16	16	PRON	PER	I	uva.x000083545	163
2	20	21	PROP	PER	Mom Wilson	uva.x000083545	163
-1	20	23	NOM	FAC	Mom Wilson 's yard	uva.x000083545	163
-1	28	28	PRON	PER	she	uva.x000083545	163
-1	1	1	PRON	PER	He	uva.x000083545	197
-1	5	6	NOM	PER	a maestro	uva.x000083545	197
-1	9	9	PRON	PER	they	uva.x000083545	197
-1	12	12	PRON	PER	him	uva.x000083545	197
-1	15	15	PRON	PER	his	uva.x000083545	197
3	18	18	PROP	PER	Yaqui	uva.x000083545	197
-1	25	25	PRON	PER	he	uva.x000083545	197
-1	29	29	PRON	PER	their	uva.x000083545	197
-1	29	32	NOM	PER	their leader and teacher	uva.x000083545	197
-1	32	32	NOM	PER	teacher	uva.x000083545	197
-1	35	35	PRON	PER	He	uva.x000083545	197
-1	37	38	NOM	PER	a wanderer	uva.x000083545	197
-1	41	41	PRON	PER	they	uva.x000083545	197
-1	45	45	PRON	PER	his	uva.x000083545	197
-1	48	49	NOM	PER	section gangs	uva.x000083545	197
-1	51	52	NOM	LOC	the Southwest	uva.x000083545	197
-1	58	58	PRON	PER	They	uva.x000083545	197
4	63	64	PROP	PER	Walt Whitman	uva.x000083545	197
-1	63	66	NOM	PER	Walt Whitman 's family	uva.x000083545	197
-1	68	69	NOM	PER	the author	uva.x000083545	197
5	72	74	PROP	PER	Leaves of Grass	uva.x000083545	197
6	81	81	PROP	PER	Refugio	uva.x000083545	197
7	87	87	PROP	PER	Savala	uva.x000083545	197
-1	96	98	NOM	PER	this important visitor	uva.x000083545	197
8	100	101	PROP	PER	Loreto Hiama	uva.x000083545	197
-1	116	116	PRON	PER	his	uva.x000083545	197
7	121	121	PROP	PER	Savala	uva.x000083545	197
9	136	138	PROP	PER	Dr. Edward Spicer	uva.x000083545	197
7	142	142	PROP	PER	Savala	uva.x000083545	197
-1	147	147	PRON	PER	his	uva.x000083545	197
-1	147	148	NOM	PER	his uncle	uva.x000083545	197
-1	150	150	PRON	PER	He	uva.x000083545	197
0	154	154	PRON	PER	me	uva.x000083545	197
0	159	159	PRON	PER	I	uva.x000083545	197
0	166	166	PRON	PER	I	uva.x000083545	197
-1	170	170	PRON	PER	him	uva.x000083545	197
-1	173	173	PRON	PER	He	uva.x000083545	197
1	177	179	PROP	LOC	the Yaqui River	uva.x000083545	197
0	181	181	PRON	PER	I	uva.x000083545	197
-1	188	188	PRON	PER	he	uva.x000083545	197
-1	193	193	PRON	PER	He	uva.x000083545	197
1	200	202	PROP	LOC	the Yaqui River	uva.x000083545	197
2	204	204	PROP	GPE	Tucson	uva.x000083545	197
-1	206	206	PRON	PER	He	uva.x000083545	197
-1	208	210	NOM	PER	a great warrior	uva.x000083545	197
10	216	216	PROP	PER	God	uva.x000083545	197
-1	218	218	PRON	PER	he	uva.x000083545	197
-1	222	222	PRON	PER	us	uva.x000083545	197
-1	1	1	PRON	PER	her	mdp.39015043788846	028
-1	18	18	PRON	PER	We	mdp.39015043788846	028
0	20	20	PROP	PER	Lena	mdp.39015043788846	028
-1	1	1	PRON	PER	they	mdp.39015053751635	223
1	13	13	PROP	FAC	Starbucks	mdp.39015053751635	223
-1	24	24	PRON	PER	We	mdp.39015053751635	223
2	28	29	PROP	PER	Mary Ann	mdp.39015053751635	223
0	34	34	PRON	PER	my	mdp.39015053751635	223
-1	34	35	NOM	PER	my grandmother	mdp.39015053751635	223
0	41	41	PRON	PER	I	mdp.39015053751635	223
0	45	45	PRON	PER	my	mdp.39015053751635	223
0	49	49	PRON	PER	my	mdp.39015053751635	223
2	52	53	PROP	PER	Mary Ann	mdp.39015053751635	223
-1	0	0	PRON	PER	He	uc1.b4102033	119
0	3	3	PROP	PER	Buffalo	uc1.b4102033	119
0	13	13	PROP	PER	Buffalo	uc1.b4102033	119
1	21	21	PROP	PER	Bear	uc1.b4102033	119
1	25	25	PROP	PER	Bear	uc1.b4102033	119
-1	28	28	PRON	PER	he	uc1.b4102033	119
0	30	30	PROP	PER	Buffalo	uc1.b4102033	119
0	33	33	PROP	PER	Buffalo	uc1.b4102033	119
-1	45	48	NOM	LOC	the deep river gorge	uc1.b4102033	119
1	54	54	PROP	PER	Bear	uc1.b4102033	119
-1	0	0	NOM	PER	Everybody	mdp.39015043788846	017
1	5	6	PROP	PER	St. Michaels	mdp.39015043788846	017
-1	10	10	PRON	PER	they	mdp.39015043788846	017
-1	12	13	NOM	PER	the Sisters	mdp.39015043788846	017
0	17	18	PROP	GPE	Fort Defiance	mdp.39015043788846	017
-1	24	27	NOM	PER	a lot of us	mdp.39015043788846	017
-1	27	27	PRON	PER	us	mdp.39015043788846	017
-1	0	0	PRON	PER	She	uc1.32106006887498	105
-1	6	7	NOM	VEH	a truck	uc1.32106006887498	105
-1	10	10	PRON	PER	she	uc1.32106006887498	105
-1	21	23	NOM	PER	a blonde girl	uc1.32106006887498	105
-1	29	29	PRON	PER	We	uc1.32106006887498	105
-1	32	32	PRON	PER	She	uc1.32106006887498	105
0	36	36	PRON	PER	my	uc1.32106006887498	105
-1	36	37	NOM	FAC	my camp	uc1.32106006887498	105
1	47	50	PROP	GPE	Rio de la Plata	uc1.32106006887498	105
-1	52	52	PRON	PER	Her	uc1.32106006887498	105
-1	52	53	NOM	PER	Her parents	uc1.32106006887498	105
-1	55	55	PRON	PER	her	uc1.32106006887498	105
-1	55	56	NOM	PER	her brothers	uc1.32106006887498	105
0	6	6	PROP	PER	Juanita	mdp.39015043788846	021
-1	25	25	PRON	PER	we	mdp.39015043788846	021
-1	30	30	PRON	PER	our	mdp.39015043788846	021
1	33	33	PROP	PER	Jane	mdp.39015043788846	021
-1	37	37	PRON	PER	us	mdp.39015043788846	021
-1	39	41	NOM	PER	the white man	mdp.39015043788846	021
2	45	45	PROP	PER	Father	mdp.39015043788846	021
3	47	47	PROP	PER	Mother	mdp.39015043788846	021
4	49	49	PROP	PER	Dick	mdp.39015043788846	021
1	51	51	PROP	PER	Jane	mdp.39015043788846	021
5	53	53	PROP	PER	Puff	mdp.39015043788846	021
6	55	55	PROP	PER	Spot	mdp.39015043788846	021
-1	59	60	NOM	PER	other characters	mdp.39015043788846	021
-1	65	65	PRON	PER	we	mdp.39015043788846	021
-1	67	69	NOM	PER	all white people	mdp.39015043788846	021
-1	73	73	NOM	VEH	cars	mdp.39015043788846	021
-1	75	76	NOM	FAC	the farm	mdp.39015043788846	021
7	103	104	PROP	PER	Miss Rolands	mdp.39015043788846	021
-1	106	110	NOM	PER	an alien in our world	mdp.39015043788846	021
-1	109	109	PRON	PER	our	mdp.39015043788846	021
-1	109	110	NOM	LOC	our world	mdp.39015043788846	021
-1	113	113	PRON	PER	us	mdp.39015043788846	021
-1	118	119	NOM	FAC	the classroom	mdp.39015043788846	021
-1	123	124	NOM	FAC	the hallway	mdp.39015043788846	021
-1	137	137	PRON	PER	our	mdp.39015043788846	021
-1	145	146	NOM	PER	the ruler	mdp.39015043788846	021
-1	8	11	NOM	PER	Many of the workers	mdp.39015046352020	214
-1	10	11	NOM	PER	the workers	mdp.39015046352020	214
0	13	13	PROP	PER	Navajos	mdp.39015046352020	214
1	21	21	PROP	PER	Emory	mdp.39015046352020	214
-1	27	27	PRON	PER	He	mdp.39015046352020	214
-1	35	35	NOM	FAC	home	mdp.39015046352020	214
0	1	1	PRON	PER	I	uva.x000083545	152
-1	7	9	NOM	FAC	the chicken house	uva.x000083545	152
0	13	13	PRON	PER	I	uva.x000083545	152
-1	16	17	NOM	FAC	the trenches	uva.x000083545	152
0	24	24	PRON	PER	I	uva.x000083545	152
-1	26	28	NOM	FAC	enough house building	uva.x000083545	152
1	34	36	PROP	PER	Mom Wilson depen	uva.x000083545	152
